level_0,index,playerID,yearID,stint,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
628,628,lohseky01,2001,1,19,5,0,2,1,0,0,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
629,629,loiseri01,2001,1,18,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
630,630,longte01,2001,1,162,629,90,178,37,4,12,85.0,9.0,3.0,52,103.0,8.0,0.0,0.0,6.0,17.0
631,631,loopebr01,2001,1,71,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
632,632,lopezal02,4002,3,33,29,0,1,0,0,0,0.0,0.0,0.0,2,13.0,0.0,1.0,2.0,0.0,1.0
633,633,lopezfe01,2001,1,49,177,21,46,5,4,5,23.0,4.0,3.0,12,39.0,1.0,0.0,1.0,2.0,2.0
634,634,lopezja01,2001,1,128,438,45,117,16,1,17,66.0,1.0,0.0,28,82.0,3.0,10.0,1.0,5.0,12.0
635,635,lopezlu02,2001,1,92,222,22,60,8,3,4,18.0,0.0,1.0,14,44.0,2.0,5.0,5.0,1.0,6.0
636,636,lopezlu03,2001,1,41,119,10,29,4,0,3,10.0,0.0,0.0,8,16.0,1.0,0.0,1.0,0.0,10.0
637,637,lopezme01,4002,3,32,58,8,14,3,1,1,7.0,0.0,0.0,6,20.0,1.0,1.0,0.0,1.0,0.0
638,638,loretma01,2001,1,102,384,40,111,14,2,2,29.0,1.0,2.0,28,46.0,0.0,7.0,7.0,3.0,6.0
639,639,lowede01,2001,1,67,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
640,640,lowelmi01,2001,1,146,551,65,156,37,0,18,100.0,1.0,2.0,43,79.0,3.0,10.0,0.0,10.0,9.0
641,641,lowese01,2001,1,45,3,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
642,642,lugoju01,2001,1,140,513,93,135,20,3,10,37.0,12.0,11.0,46,116.0,0.0,5.0,15.0,7.0,7.0
643,643,lukasma01,2001,1,24,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
644,644,lunarfe01,2001,1,64,167,8,41,7,0,0,16.0,0.0,0.0,7,32.0,0.0,3.0,2.0,1.0,8.0
645,645,lundqda01,2001,1,17,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
646,646,lyonbr01,2001,1,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
647,647,mabryjo01,4002,3,87,154,14,32,7,0,6,20.0,1.0,0.0,13,46.0,1.0,5.0,0.0,2.0,6.0
648,648,macdomi01,2001,1,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
649,649,macharo01,2001,1,52,135,13,30,10,0,2,13.0,0.0,0.0,7,26.0,3.0,1.0,3.0,0.0,4.0
650,650,maciajo01,2001,1,137,488,62,131,24,6,8,51.0,21.0,6.0,32,54.0,0.0,3.0,8.0,3.0,7.0
651,651,mackoro01,2001,1,83,214,30,57,15,2,4,21.0,4.0,3.0,15,52.0,5.0,3.0,2.0,3.0,3.0
652,652,macrasc01,2001,1,24,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
653,653,maddugr01,2001,1,35,64,3,12,0,0,0,3.0,0.0,0.0,2,19.0,0.0,2.0,13.0,0.0,1.0
654,654,madurca01,2001,1,22,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
655,655,magadda01,2001,1,91,128,12,32,7,0,1,12.0,0.0,0.0,12,20.0,0.0,1.0,0.0,1.0,1.0
656,656,mageewe01,2001,1,90,207,26,44,11,4,5,17.0,3.0,0.0,23,44.0,1.0,1.0,1.0,1.0,8.0
657,657,magnami01,2001,1,65,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
658,658,magruch01,2001,1,17,29,3,5,0,0,0,1.0,0.0,0.0,1,5.0,0.0,1.0,0.0,0.0,1.0
659,659,mahayro01,2001,1,17,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
660,660,mahompa01,2001,1,56,1,1,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
661,661,mannji01,2001,1,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
662,662,mantema01,2001,1,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
663,663,manzajo01,2001,1,71,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
664,664,marquja01,2001,1,40,31,3,1,0,0,0,0.0,0.0,0.0,2,10.0,0.0,0.0,2.0,0.0,0.0
665,665,marreel01,2001,1,86,203,37,54,11,3,6,23.0,6.0,3.0,15,36.0,2.0,0.0,3.0,3.0,4.0
666,666,marteda01,2001,1,23,4,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
667,667,martial03,2001,1,100,283,41,68,15,2,7,42.0,9.0,3.0,37,59.0,4.0,2.0,0.0,2.0,2.0
668,668,martida01,2001,1,120,237,33,68,11,3,2,20.0,3.0,3.0,21,44.0,0.0,1.0,0.0,0.0,10.0
669,669,martied01,2001,1,132,470,80,144,40,1,23,116.0,4.0,1.0,93,90.0,9.0,9.0,0.0,9.0,11.0
670,670,martife01,2001,1,77,219,24,54,13,1,1,14.0,6.0,5.0,10,46.0,0.0,5.0,3.0,1.0,8.0
671,671,martipe02,2001,1,18,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
672,672,martira02,2001,1,4,5,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
673,673,martira03,2001,1,128,391,48,99,18,3,5,37.0,1.0,2.0,38,52.0,6.0,5.0,6.0,6.0,11.0
674,674,martisa01,2001,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
675,675,martiti02,2001,1,154,589,89,165,24,2,34,113.0,1.0,2.0,42,89.0,2.0,2.0,0.0,2.0,12.0
676,676,martito02,2001,1,14,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
677,677,mateohe01,2001,1,5,9,1,3,1,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
678,678,mateoru01,2001,1,40,129,18,32,5,2,1,13.0,1.0,0.0,9,28.0,0.0,6.0,1.0,2.0,4.0
679,679,mathemi01,2001,1,121,381,40,83,12,0,7,42.0,0.0,1.0,28,76.0,5.0,4.0,8.0,3.0,11.0
680,680,mathetj01,4002,3,30,3,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
681,681,matoslu01,2001,1,31,98,16,21,7,0,4,12.0,7.0,0.0,11,30.0,0.0,1.0,2.0,0.0,1.0
682,682,mattetr01,2001,1,8,15,4,7,1,0,0,1.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,1.0
683,683,matthga02,4002,3,152,405,63,92,15,2,14,44.0,8.0,5.0,60,100.0,2.0,1.0,5.0,1.0,8.0
684,684,matthmi01,2001,1,52,17,2,2,0,0,1,1.0,0.0,0.0,0,4.0,0.0,0.0,1.0,0.0,0.0
685,685,maureda01,2001,1,3,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
686,686,maxweja01,2001,1,39,68,4,13,4,0,1,10.0,2.0,0.0,9,23.0,2.0,0.0,1.0,0.0,1.0
687,687,maynebr01,4002,3,100,326,28,93,11,1,2,40.0,1.0,2.0,26,41.0,5.0,1.0,0.0,6.0,12.0
688,688,maysjo01,2001,1,34,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0
689,689,mccarda01,2001,1,98,200,26,50,10,0,7,26.0,0.0,0.0,24,45.0,1.0,1.0,1.0,4.0,8.0
690,690,mccraqu01,2001,1,24,64,7,14,2,2,0,3.0,0.0,1.0,5,13.0,0.0,0.0,1.0,0.0,2.0
691,691,mcdilal01,2001,1,15,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
692,692,mcdondo01,2001,1,5,3,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0
693,693,mcdonjo03,2001,1,17,22,1,2,1,0,0,0.0,0.0,0.0,1,7.0,0.0,1.0,1.0,0.0,0.0
694,694,mcdonke01,2001,1,2,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0
695,695,mcelrch01,4002,3,49,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
696,696,mcewijo01,2001,1,116,283,41,80,17,3,8,30.0,8.0,5.0,17,57.0,0.0,10.0,6.0,3.0,2.0
697,697,mcgrifr01,4002,3,146,513,67,157,25,2,31,102.0,1.0,2.0,66,106.0,13.0,3.0,0.0,4.0,13.0
698,698,mcguiry01,2001,1,48,54,8,10,2,0,1,8.0,1.0,0.0,7,15.0,0.0,0.0,0.0,2.0,0.0
699,699,mcgwima01,2001,1,97,299,48,56,4,0,29,64.0,0.0,0.0,56,118.0,3.0,3.0,0.0,6.0,7.0
700,700,mcknito01,4002,3,15,24,0,0,0,0,0,0.0,0.0,0.0,2,10.0,0.0,0.0,4.0,0.0,0.0
701,701,mclemma01,2001,1,125,409,78,117,16,9,5,57.0,39.0,7.0,69,84.0,0.0,0.0,3.0,6.0,6.0
702,702,mcmilbi01,4002,3,40,92,7,20,8,1,1,14.0,1.0,0.0,7,25.0,0.0,2.0,0.0,1.0,1.0
703,703,meachru01,2001,1,24,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
704,704,meadobr01,2001,1,10,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
705,705,mearepa01,2001,1,87,270,27,57,11,1,4,25.0,0.0,2.0,10,45.0,3.0,2.0,1.0,1.0,9.0
706,706,mecirji01,2001,1,54,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
707,707,melhuad01,2001,1,40,71,5,13,2,0,1,8.0,1.0,0.0,6,18.0,0.0,0.0,0.0,2.0,3.0
708,708,mendedo01,2001,1,46,118,11,18,2,1,1,5.0,1.0,2.0,5,37.0,2.0,3.0,1.0,0.0,2.0
709,709,mendora01,2001,1,56,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
710,710,menecfr01,2001,1,139,471,82,114,22,2,12,60.0,2.0,3.0,79,97.0,0.0,19.0,3.0,6.0,13.0
711,711,mercahe01,2001,1,56,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
712,712,mercejo02,2001,1,33,5,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0
713,713,merceor01,2001,1,94,137,19,36,6,1,6,29.0,5.0,1.0,14,32.0,1.0,1.0,0.0,1.0,3.0
714,714,merlolo01,2001,1,52,146,21,39,10,0,3,13.0,2.0,1.0,6,31.0,0.0,3.0,2.0,2.0,6.0
715,715,mesajo01,2001,1,71,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
716,716,meyerch02,2001,1,18,17,1,2,0,0,0,0.0,0.0,1.0,2,5.0,0.0,4.0,0.0,0.0,0.0
717,717,miadiba01,2001,1,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
718,718,micelda01,4002,3,51,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
719,719,michach01,4002,3,35,3,0,1,0,1,0,0.0,0.0,0.0,0,1.0,0.0,0.0,2.0,0.0,0.0
720,720,michaja01,2001,1,6,6,0,1,0,0,0,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
721,721,middlja01,2001,1,4,7,0,1,0,0,0,1.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0
722,722,mientdo01,2001,1,151,543,77,166,39,1,15,74.0,2.0,6.0,67,92.0,6.0,9.0,0.0,7.0,10.0
723,723,millake01,2001,1,144,449,62,141,39,5,20,85.0,0.0,0.0,39,70.0,2.0,5.0,0.0,2.0,8.0
724,724,milleco01,2001,1,17,49,5,9,2,0,3,7.0,1.0,0.0,4,16.0,0.0,2.0,0.0,2.0,1.0
725,725,milleda02,2001,1,123,380,45,103,19,0,13,47.0,0.0,1.0,35,80.0,9.0,4.0,4.0,2.0,9.0
726,726,millema01,2001,1,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
727,727,milletr01,2001,1,45,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
728,728,millewa04,2001,1,32,66,6,11,2,0,0,1.0,0.0,0.0,2,20.0,0.0,0.0,10.0,0.0,0.0
729,729,millsal01,2001,1,15,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
730,730,millwke01,2001,1,21,43,3,4,0,0,0,2.0,0.0,0.0,1,16.0,0.0,0.0,1.0,0.0,1.0
731,731,miltoer01,2001,1,35,2,1,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
732,732,minorda01,2001,1,19,45,3,7,1,0,0,3.0,0.0,0.0,3,8.0,1.0,0.0,0.0,0.0,1.0
733,733,minorry01,2001,1,55,95,10,15,2,0,2,13.0,0.0,1.0,9,31.0,0.0,1.0,0.0,2.0,3.0
734,734,mirabdo01,4002,3,77,190,20,43,10,0,11,29.0,0.0,0.0,27,57.0,2.0,4.0,1.0,2.0,3.0
735,735,mlickda01,4002,3,34,27,2,3,0,0,0,0.0,0.0,0.0,0,11.0,0.0,0.0,4.0,0.0,0.0
736,736,moehlbr01,2001,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
737,737,moellch01,2001,1,25,56,8,13,0,1,1,2.0,0.0,0.0,6,12.0,1.0,0.0,1.0,0.0,2.0
738,738,mohlemi01,2001,1,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
739,739,mohrdu01,2001,1,20,51,6,12,2,0,0,4.0,1.0,1.0,5,17.0,0.0,0.0,0.0,1.0,0.0
740,740,molinbe01,2001,1,96,325,31,85,11,0,6,40.0,0.0,1.0,16,51.0,3.0,8.0,2.0,4.0,8.0
741,741,molinjo01,2001,1,15,37,8,10,3,0,2,4.0,0.0,0.0,3,8.0,0.0,0.0,2.0,0.0,2.0
742,742,mondera01,2001,1,149,572,88,144,26,4,27,84.0,30.0,11.0,73,128.0,3.0,6.0,0.0,2.0,13.0
743,743,monrocr01,2001,1,27,52,8,11,1,0,2,5.0,2.0,0.0,6,18.0,0.0,0.0,0.0,0.0,1.0
744,744,mooretr01,2001,1,2,1,0,1,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
745,745,morame01,2001,1,128,436,49,109,28,0,7,48.0,11.0,4.0,41,91.0,2.0,14.0,5.0,7.0,6.0
746,746,mordemi01,2001,1,96,254,28,71,17,2,3,32.0,2.0,2.0,19,53.0,1.0,1.0,1.0,2.0,6.0
747,747,morenju02,2001,1,45,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
748,748,morgami01,2001,1,31,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
749,749,morrima01,2001,1,34,72,5,10,2,0,0,5.0,0.0,0.0,2,33.0,0.0,0.0,11.0,0.0,0.0
750,750,morriwa02,2001,1,48,103,6,21,6,0,2,11.0,2.0,3.0,3,9.0,0.0,2.0,0.0,1.0,2.0
751,751,mossda01,2001,1,5,1,0,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0
752,752,motagu01,2001,1,53,3,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
753,753,mottoch01,2001,1,5,7,1,0,0,0,0,1.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1.0,0.0
754,754,moutoja01,2001,1,75,138,20,34,8,0,2,10.0,7.0,3.0,11,40.0,0.0,6.0,3.0,0.0,1.0
755,755,moutoly01,2001,1,21,17,1,1,0,0,0,1.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0
756,756,moyerja01,2001,1,33,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
757,757,muellbi02,2001,1,70,210,38,62,12,1,6,23.0,1.0,1.0,37,19.0,3.0,3.0,4.0,3.0,4.0
758,758,muldema01,2001,1,34,5,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
759,759,mulhote01,4002,3,41,9,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0
760,760,mullesc01,2001,1,17,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
761,761,munozbo01,2001,1,15,11,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0
762,762,munsoer01,2001,1,17,66,4,10,3,1,1,6.0,0.0,1.0,3,21.0,0.0,0.0,0.0,0.0,2.0
763,763,murraca01,2001,1,106,326,54,80,14,2,6,25.0,8.0,8.0,32,57.0,0.0,3.0,3.0,0.0,5.0
764,764,murrahe01,2001,1,40,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
765,765,mussimi01,2001,1,34,7,0,1,0,0,0,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
766,766,myersgr01,4002,3,58,161,24,36,3,0,11,31.0,0.0,0.0,21,38.0,1.0,0.0,0.0,0.0,5.0
767,767,myersmi01,2001,1,73,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
768,768,myersro01,2001,1,37,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
769,769,myettaa01,2001,1,19,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
770,770,nagych01,2001,1,15,1,1,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
771,771,neaglde01,2001,1,30,56,6,11,4,0,2,9.0,0.0,0.0,2,12.0,0.0,1.0,8.0,1.0,0.0
772,772,nealbl01,2001,1,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
773,773,nelsoje01,2001,1,69,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
774,774,nelsojo01,2001,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
775,775,nenro01,2001,1,79,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
776,776,neugeni01,2001,1,2,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
777,777,nevinph01,2001,1,149,546,97,167,31,0,41,126.0,4.0,4.0,71,147.0,7.0,4.0,0.0,3.0,13.0
778,778,newhada01,2001,1,7,6,2,2,1,0,0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0
779,779,nichtch01,4002,3,43,1,1,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0
780,780,nickldo01,2001,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
781,781,nievejo01,2001,1,29,53,5,13,3,1,2,3.0,0.0,1.0,2,20.0,0.0,2.0,2.0,0.0,1.0
782,782,nitkocj01,4002,3,61,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
783,783,nixontr01,2001,1,148,535,100,150,31,4,27,88.0,7.0,4.0,79,113.0,1.0,7.0,6.0,6.0,8.0
784,784,nomohi01,2001,1,33,5,0,1,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
785,785,nortogr01,2001,1,117,225,30,60,13,2,13,40.0,1.0,0.0,19,65.0,2.0,0.0,0.0,2.0,6.0
786,786,nunezab01,2001,1,115,301,30,79,11,4,1,21.0,8.0,2.0,28,53.0,1.0,1.0,4.0,1.0,0.0
787,787,nunezjo02,4002,3,62,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
788,788,nunezvl01,2001,1,52,9,1,1,0,0,0,0.0,0.0,0.0,1,4.0,0.0,0.0,2.0,0.0,0.0
789,789,ochoaal01,4002,3,148,536,73,148,30,7,8,52.0,17.0,13.0,45,76.0,0.0,4.0,4.0,4.0,10.0
790,790,offerjo01,2001,1,128,524,76,140,23,3,9,49.0,5.0,2.0,61,97.0,2.0,1.0,3.0,5.0,9.0
791,791,ohkato01,4002,3,22,18,1,3,0,0,0,1.0,0.0,0.0,0,8.0,0.0,0.0,3.0,0.0,0.0
792,792,ohmanwi01,2001,1,11,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
793,793,ojedaau01,2001,1,78,144,16,29,5,1,1,12.0,1.0,0.0,12,20.0,1.0,2.0,2.0,2.0,2.0
794,794,oleartr01,2001,1,104,341,50,82,16,6,13,50.0,1.0,3.0,25,73.0,2.0,5.0,0.0,5.0,9.0
795,795,olerujo01,2001,1,159,572,91,173,32,1,21,95.0,3.0,1.0,94,70.0,19.0,5.0,1.0,7.0,21.0
796,796,olivaom01,2001,1,47,27,3,6,2,0,1,6.0,0.0,0.0,0,10.0,0.0,0.0,0.0,0.0,0.0
797,797,oliveda02,2001,1,28,6,0,2,1,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,2.0,0.0,0.0
798,798,olivejo01,4002,3,17,48,4,12,2,0,1,3.0,0.0,0.0,2,15.0,0.0,0.0,2.0,1.0,0.0
799,799,olsenke01,2001,1,4,3,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,1.0,0.0,0.0
800,800,olsongr01,2001,1,28,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
801,801,oneilpa01,2001,1,137,510,77,136,33,1,21,70.0,22.0,3.0,48,59.0,4.0,2.0,0.0,3.0,20.0
802,802,ordazlu01,2001,1,28,56,8,14,3,0,0,4.0,0.0,0.0,3,8.0,0.0,1.0,2.0,1.0,1.0
803,803,ordonma01,2001,1,160,593,97,181,40,1,31,113.0,25.0,7.0,70,70.0,7.0,5.0,0.0,3.0,14.0
804,804,ordonre01,2001,1,149,461,31,114,24,4,3,44.0,3.0,2.0,34,43.0,17.0,1.0,7.0,2.0,17.0
805,805,oropeed01,2001,1,30,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
806,806,oroscje01,2001,1,35,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
807,807,ortegbi01,2001,1,5,5,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
808,808,ortizda01,2001,1,89,303,46,71,17,1,18,48.0,1.0,0.0,40,68.0,8.0,1.0,1.0,2.0,6.0
809,809,ortizhe01,2001,1,56,154,12,38,6,1,0,11.0,1.0,3.0,9,24.0,0.0,1.0,2.0,0.0,5.0
810,810,ortizjo02,4002,3,64,246,42,59,8,1,13,38.0,4.0,1.0,17,41.0,0.0,4.0,1.0,2.0,9.0
811,811,ortizra01,2001,1,32,7,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
812,812,ortizru01,2001,1,33,67,6,13,6,0,0,6.0,0.0,0.0,5,19.0,0.0,0.0,8.0,1.0,1.0
813,813,osikke01,2001,1,56,120,9,25,4,0,2,13.0,1.0,0.0,13,24.0,0.0,3.0,0.0,1.0,1.0
814,814,ostinji01,2001,1,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
815,815,osunaan01,2001,1,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
816,816,oswalro01,2001,1,28,47,3,9,1,0,0,3.0,0.0,0.0,1,12.0,0.0,0.0,3.0,0.0,0.0
817,817,overbly01,2001,1,2,2,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
818,818,owenser01,2001,1,119,400,51,101,16,1,5,28.0,8.0,6.0,29,59.0,2.0,0.0,4.0,1.0,13.0
819,819,padilvi01,2001,1,23,3,1,1,1,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,1.0,0.0,0.0
820,820,paintla01,4002,3,23,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
821,821,palmede01,2001,1,57,216,34,48,11,0,11,40.0,4.0,1.0,27,59.0,0.0,3.0,0.0,0.0,3.0
822,822,palmeor01,2001,1,104,230,29,56,10,1,2,23.0,6.0,6.0,25,24.0,2.0,3.0,7.0,5.0,3.0
823,823,palmera01,2001,1,160,600,98,164,33,0,47,123.0,1.0,1.0,101,90.0,8.0,7.0,0.0,6.0,8.0
824,824,paniajo01,2001,1,60,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
825,825,paquecr01,2001,1,123,340,47,96,17,0,15,64.0,3.0,1.0,18,67.0,1.0,5.0,5.0,2.0,11.0
826,826,parkch01,2001,1,36,69,6,10,3,0,0,4.0,0.0,0.0,5,22.0,0.0,0.0,7.0,0.0,1.0
827,827,parkech01,2001,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
828,828,paronch01,2001,1,24,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
829,829,parquji01,2001,1,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
830,830,parrijo01,2001,1,16,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
831,831,parrist01,2001,1,19,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0
832,832,patteco01,2001,1,59,131,26,29,3,0,4,14.0,4.0,0.0,6,33.0,0.0,3.0,2.0,3.0,1.0
833,833,patteda04,2001,1,60,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
834,834,patteja01,2001,1,13,41,6,11,1,1,2,4.0,0.0,1.0,0,4.0,0.0,2.0,0.0,0.0,2.0
835,835,pauljo01,2001,1,57,139,20,37,11,0,3,18.0,6.0,2.0,13,25.0,0.0,0.0,1.0,1.0,3.0
